patch_id,FIA_Group,patch_acres,acres,num_patches
17624,Oak/Hickory,16,1690645,3797
17628,Loblolly/Shortleaf Pine,61,375404,818
17628,Oak/Pine,30,95892,352
17628,Oak/Hickory,155,1690645,3797
17629,Oak/Hickory,546,1690645,3797
17629,Oak/Gum/Cypress,15,57335,221
17634,Oak/Hickory,91,1690645,3797
17639,Oak/Hickory,31,1690645,3797
17641,Oak/Hickory,107,1690645,3797
17642,Oak/Hickory,15,1690645,3797
17646,Elm/Ash/Cottonwood,15,18885,248
17647,Oak/Hickory,16,1690645,3797
17648,Oak/Hickory,15,1690645,3797
17651,Loblolly/Shortleaf Pine,122,375404,818
17652,Oak/Hickory,15,1690645,3797
17656,Oak/Hickory,16,1690645,3797
17658,Oak/Hickory,63,1690645,3797
17659,Oak/Hickory,15,1690645,3797
17661,Oak/Hickory,96,1690645,3797
17661,Oak/Gum/Cypress,15,57335,221
17665,Oak/Hickory,15,1690645,3797
17666,Oak/Hickory,61,1690645,3797
17667,Oak/Hickory,15,1690645,3797
17668,Oak/Hickory,78,1690645,3797
17669,Oak/Hickory,62,1690645,3797
17674,Oak/Hickory,15,1690645,3797
17678,Oak/Pine,15,95892,352
17678,Oak/Hickory,247,1690645,3797
17679,Oak/Hickory,15,1690645,3797
17686,Loblolly/Shortleaf Pine,15,375404,818
17690,Oak/Hickory,16,1690645,3797
17693,Oak/Hickory,15,1690645,3797
17694,Oak/Hickory,15,1690645,3797
17695,Oak/Hickory,61,1690645,3797
17697,Oak/Hickory,63,1690645,3797
17698,Oak/Hickory,31,1690645,3797
17699,Oak/Hickory,47,1690645,3797
17701,Oak/Hickory,15,1690645,3797
17703,Oak/Hickory,15,1690645,3797
17707,Oak/Hickory,15,1690645,3797
17711,Loblolly/Shortleaf Pine,325,375404,818
17718,Oak/Hickory,261,1690645,3797
17721,Elm/Ash/Cottonwood,46,18885,248
17722,Oak/Hickory,15,1690645,3797
17724,Elm/Ash/Cottonwood,16,18885,248
17725,Oak/Hickory,15,1690645,3797
17727,Oak/Hickory,94,1690645,3797
17729,Loblolly/Shortleaf Pine,47,375404,818
17729,Oak/Hickory,557,1690645,3797
17729,Oak/Gum/Cypress,77,57335,221
17731,Oak/Hickory,277,1690645,3797
17733,Elm/Ash/Cottonwood,15,18885,248
17734,Elm/Ash/Cottonwood,16,18885,248
17736,Loblolly/Shortleaf Pine,15,375404,818
17736,Oak/Hickory,45,1690645,3797
17740,Loblolly/Shortleaf Pine,96,375404,818
17740,Oak/Hickory,667,1690645,3797
17740,Oak/Gum/Cypress,47,57335,221
17740,Elm/Ash/Cottonwood,93,18885,248
17741,Oak/Hickory,108,1690645,3797
17750,Oak/Pine,31,95892,352
17753,Loblolly/Shortleaf Pine,16,375404,818
17754,Oak/Hickory,15,1690645,3797
17756,Oak/Hickory,15,1690645,3797
17758,Oak/Hickory,31,1690645,3797
17765,Oak/Hickory,31,1690645,3797
17768,Oak/Hickory,16,1690645,3797
17769,Loblolly/Shortleaf Pine,338,375404,818
17769,Oak/Pine,154,95892,352
17769,Oak/Hickory,31,1690645,3797
17772,Oak/Hickory,61,1690645,3797
17774,Oak/Hickory,16,1690645,3797
17775,Oak/Hickory,46,1690645,3797
17779,Oak/Hickory,189,1690645,3797
17790,Oak/Hickory,15,1690645,3797
17791,Oak/Hickory,16,1690645,3797
17793,Oak/Hickory,16,1690645,3797
17794,Oak/Hickory,15,1690645,3797
17796,Oak/Hickory,31,1690645,3797
17798,Oak/Hickory,31,1690645,3797
17799,Oak/Hickory,15,1690645,3797
17801,Oak/Hickory,15,1690645,3797
17804,Oak/Hickory,15,1690645,3797
17805,Oak/Hickory,138,1690645,3797
17808,Oak/Hickory,15,1690645,3797
17811,Oak/Hickory,108,1690645,3797
17813,Oak/Hickory,30,1690645,3797
17816,Loblolly/Shortleaf Pine,15,375404,818
17818,Oak/Hickory,76,1690645,3797
17819,Oak/Hickory,15,1690645,3797
17820,Oak/Hickory,15,1690645,3797
17821,Oak/Hickory,46,1690645,3797
17822,Oak/Hickory,16,1690645,3797
17825,Oak/Hickory,31,1690645,3797
17826,Oak/Hickory,15,1690645,3797
17827,Oak/Hickory,16,1690645,3797
17828,Oak/Hickory,31,1690645,3797
17829,Oak/Hickory,16,1690645,3797
17831,Oak/Hickory,30,1690645,3797
17837,Loblolly/Shortleaf Pine,17,375404,818
17839,Loblolly/Shortleaf Pine,14,375404,818
17839,Oak/Hickory,61,1690645,3797
17840,Oak/Hickory,47,1690645,3797
17846,Oak/Hickory,62,1690645,3797
17847,Oak/Hickory,16,1690645,3797
17848,Oak/Hickory,46,1690645,3797
17849,Elm/Ash/Cottonwood,16,18885,248
17851,Oak/Pine,31,95892,352
17851,Oak/Hickory,832,1690645,3797
17854,Oak/Hickory,92,1690645,3797
17855,Oak/Hickory,46,1690645,3797
17857,Oak/Hickory,15,1690645,3797
17857,Elm/Ash/Cottonwood,31,18885,248
17858,Oak/Hickory,31,1690645,3797
17862,Oak/Hickory,15,1690645,3797
17863,Oak/Hickory,16,1690645,3797
17866,Oak/Hickory,16,1690645,3797
17868,Oak/Hickory,15,1690645,3797
17869,Oak/Hickory,31,1690645,3797
17873,Oak/Hickory,107,1690645,3797
17874,Oak/Hickory,31,1690645,3797
17875,Loblolly/Shortleaf Pine,74,375404,818
17876,Oak/Hickory,79,1690645,3797
17878,Loblolly/Shortleaf Pine,76,375404,818
17878,Oak/Hickory,248,1690645,3797
17882,Oak/Hickory,48,1690645,3797
17882,Elm/Ash/Cottonwood,30,18885,248
17885,Oak/Hickory,31,1690645,3797
17889,Oak/Hickory,45,1690645,3797
17890,Oak/Hickory,16,1690645,3797
17901,Loblolly/Shortleaf Pine,15,375404,818
17901,Oak/Hickory,15,1690645,3797
17902,Loblolly/Shortleaf Pine,231,375404,818
17902,Oak/Hickory,230,1690645,3797
17902,Oak/Gum/Cypress,45,57335,221
17904,Oak/Hickory,12,1690645,3797
17905,Oak/Hickory,15,1690645,3797
17906,Oak/Hickory,30,1690645,3797
17907,Oak/Hickory,16,1690645,3797
17913,Oak/Pine,16,95892,352
17915,Elm/Ash/Cottonwood,16,18885,248
17916,Oak/Hickory,6,1690645,3797
17918,Loblolly/Shortleaf Pine,15,375404,818
17918,Oak/Hickory,29,1690645,3797
17920,Oak/Hickory,11,1690645,3797
17921,Oak/Hickory,31,1690645,3797
17925,Oak/Hickory,139,1690645,3797
17926,Loblolly/Shortleaf Pine,16,375404,818
17926,Oak/Hickory,124,1690645,3797
17928,Oak/Hickory,46,1690645,3797
17930,Oak/Hickory,122,1690645,3797
17932,Oak/Hickory,156,1690645,3797
17933,Oak/Hickory,201,1690645,3797
17936,Oak/Hickory,31,1690645,3797
17937,Oak/Hickory,78,1690645,3797
17939,Oak/Hickory,16,1690645,3797
17940,Oak/Hickory,48,1690645,3797
17941,Oak/Gum/Cypress,15,57335,221
17943,Loblolly/Shortleaf Pine,17,375404,818
17943,Oak/Hickory,48,1690645,3797
17945,Oak/Hickory,185,1690645,3797
17947,Loblolly/Shortleaf Pine,16,375404,818
17948,Oak/Pine,15,95892,352
17951,Loblolly/Shortleaf Pine,15,375404,818
17951,Oak/Hickory,588,1690645,3797
17951,Elm/Ash/Cottonwood,77,18885,248
17953,Oak/Hickory,15,1690645,3797
17954,Oak/Hickory,15,1690645,3797
17955,Oak/Hickory,108,1690645,3797
17959,Oak/Hickory,31,1690645,3797
17961,Oak/Hickory,15,1690645,3797
17963,Loblolly/Shortleaf Pine,278,375404,818
17963,Oak/Pine,260,95892,352
17963,Oak/Hickory,31,1690645,3797
17965,Loblolly/Shortleaf Pine,30,375404,818
17965,Oak/Hickory,2699,1690645,3797
17970,Oak/Gum/Cypress,16,57335,221
17971,Oak/Hickory,15,1690645,3797
17975,Oak/Hickory,15,1690645,3797
17977,Loblolly/Shortleaf Pine,246,375404,818
17977,Oak/Hickory,597,1690645,3797
17977,Oak/Gum/Cypress,15,57335,221
17978,Oak/Hickory,30,1690645,3797
17979,Loblolly/Shortleaf Pine,15,375404,818
17979,Oak/Pine,78,95892,352
17979,Oak/Hickory,154,1690645,3797
17979,Oak/Gum/Cypress,46,57335,221
17980,Loblolly/Shortleaf Pine,1128,375404,818
17980,Oak/Pine,281,95892,352
17980,Oak/Hickory,6825,1690645,3797
17980,Oak/Gum/Cypress,29,57335,221
17980,Elm/Ash/Cottonwood,31,18885,248
17982,Oak/Hickory,16,1690645,3797
17982,Elm/Ash/Cottonwood,15,18885,248
17984,Loblolly/Shortleaf Pine,47,375404,818
17985,Oak/Pine,16,95892,352
17985,Oak/Hickory,92,1690645,3797
17989,Oak/Hickory,31,1690645,3797
17990,Oak/Hickory,16,1690645,3797
17991,Loblolly/Shortleaf Pine,445,375404,818
17991,Oak/Pine,247,95892,352
17991,Oak/Hickory,45,1690645,3797
17992,Oak/Hickory,123,1690645,3797
17995,Oak/Pine,31,95892,352
17995,Oak/Hickory,388,1690645,3797
17995,Oak/Gum/Cypress,31,57335,221
17996,Oak/Hickory,31,1690645,3797
17997,Loblolly/Shortleaf Pine,49,375404,818
17997,Oak/Hickory,154,1690645,3797
18000,Oak/Hickory,15,1690645,3797
18002,Oak/Hickory,92,1690645,3797
18003,Oak/Hickory,15,1690645,3797
18006,Oak/Hickory,15,1690645,3797
18009,Oak/Hickory,15,1690645,3797
18014,Loblolly/Shortleaf Pine,170,375404,818
18014,Oak/Hickory,930,1690645,3797
18015,Loblolly/Shortleaf Pine,47,375404,818
18015,Oak/Hickory,31,1690645,3797
18015,Oak/Gum/Cypress,15,57335,221
18016,Oak/Hickory,16,1690645,3797
18017,Oak/Hickory,61,1690645,3797
18019,Oak/Hickory,16,1690645,3797
18020,Loblolly/Shortleaf Pine,171,375404,818
18020,Oak/Pine,46,95892,352
18020,Oak/Hickory,16,1690645,3797
18021,Loblolly/Shortleaf Pine,29,375404,818
18026,Loblolly/Shortleaf Pine,212,375404,818
18026,Oak/Pine,31,95892,352
18026,Oak/Hickory,505,1690645,3797
18026,Oak/Gum/Cypress,31,57335,221
18029,Oak/Hickory,16,1690645,3797
18030,Loblolly/Shortleaf Pine,15,375404,818
18030,Oak/Hickory,16,1690645,3797
18031,Oak/Hickory,15,1690645,3797
18032,Oak/Hickory,15,1690645,3797
18033,Oak/Hickory,154,1690645,3797
18035,Loblolly/Shortleaf Pine,16,375404,818
18035,Oak/Hickory,15,1690645,3797
18037,Loblolly/Shortleaf Pine,6,375404,818
18039,Oak/Hickory,93,1690645,3797
18041,Oak/Hickory,15,1690645,3797
18043,Oak/Hickory,15,1690645,3797
18044,Oak/Hickory,15,1690645,3797
18045,Oak/Hickory,31,1690645,3797
18047,Oak/Hickory,16,1690645,3797
18050,Oak/Hickory,30,1690645,3797
18051,Oak/Hickory,16,1690645,3797
18052,Loblolly/Shortleaf Pine,30,375404,818
18052,Oak/Hickory,277,1690645,3797
18054,Loblolly/Shortleaf Pine,15,375404,818
18054,Oak/Pine,15,95892,352
18058,Oak/Hickory,292,1690645,3797
18059,Oak/Hickory,31,1690645,3797
18060,Oak/Hickory,32,1690645,3797
18061,Oak/Hickory,15,1690645,3797
18062,Loblolly/Shortleaf Pine,107,375404,818
18062,Oak/Pine,30,95892,352
18063,Oak/Hickory,15,1690645,3797
18064,Loblolly/Shortleaf Pine,15,375404,818
18064,Oak/Hickory,76,1690645,3797
18065,Oak/Hickory,32,1690645,3797
18066,Oak/Hickory,77,1690645,3797
18069,Oak/Hickory,15,1690645,3797
18072,Loblolly/Shortleaf Pine,107,375404,818
18072,Oak/Hickory,1247,1690645,3797
18075,Loblolly/Shortleaf Pine,364,375404,818
18075,Oak/Pine,168,95892,352
18076,Oak/Hickory,220,1690645,3797
18078,Oak/Pine,16,95892,352
18081,Loblolly/Shortleaf Pine,31,375404,818
18082,Oak/Hickory,15,1690645,3797
18083,Oak/Hickory,46,1690645,3797
18084,Oak/Hickory,61,1690645,3797
18088,Loblolly/Shortleaf Pine,14,375404,818
18088,Oak/Hickory,16,1690645,3797
18089,Oak/Pine,31,95892,352
18089,Oak/Hickory,510,1690645,3797
18090,Oak/Hickory,31,1690645,3797
18091,Loblolly/Shortleaf Pine,92,375404,818
18091,Oak/Hickory,46,1690645,3797
18093,Oak/Hickory,31,1690645,3797
18094,Loblolly/Shortleaf Pine,104,375404,818
18094,Oak/Pine,32,95892,352
18095,Oak/Hickory,16,1690645,3797
18098,Loblolly/Shortleaf Pine,16,375404,818
18098,Oak/Pine,32,95892,352
18098,Oak/Hickory,30,1690645,3797
18098,Oak/Gum/Cypress,93,57335,221
18103,Oak/Hickory,61,1690645,3797
18105,Oak/Hickory,16,1690645,3797
18109,Oak/Gum/Cypress,16,57335,221
18110,Loblolly/Shortleaf Pine,30,375404,818
18112,Loblolly/Shortleaf Pine,16,375404,818
18114,Oak/Hickory,31,1690645,3797
18115,Loblolly/Shortleaf Pine,63,375404,818
18115,Oak/Pine,108,95892,352
18116,Loblolly/Shortleaf Pine,16,375404,818
18118,Loblolly/Shortleaf Pine,31,375404,818
18118,Oak/Pine,30,95892,352
18119,Oak/Hickory,16,1690645,3797
18121,Oak/Gum/Cypress,15,57335,221
18122,Oak/Hickory,29,1690645,3797
18124,Oak/Hickory,15,1690645,3797
18128,Loblolly/Shortleaf Pine,95,375404,818
18130,Oak/Hickory,292,1690645,3797
18130,Elm/Ash/Cottonwood,15,18885,248
18131,Oak/Pine,16,95892,352
18132,Loblolly/Shortleaf Pine,62,375404,818
18132,Oak/Hickory,77,1690645,3797
18134,Oak/Hickory,17,1690645,3797
18139,Oak/Hickory,32,1690645,3797
18144,Loblolly/Shortleaf Pine,77,375404,818
18144,Oak/Hickory,156,1690645,3797
18145,Oak/Hickory,16,1690645,3797
18147,Oak/Hickory,15,1690645,3797
18148,Oak/Pine,15,95892,352
18149,Oak/Hickory,15,1690645,3797
18150,Loblolly/Shortleaf Pine,291,375404,818
18150,Oak/Pine,47,95892,352
18150,Oak/Hickory,15,1690645,3797
18154,Oak/Hickory,465,1690645,3797
18155,Oak/Hickory,31,1690645,3797
18156,Loblolly/Shortleaf Pine,92,375404,818
18156,Oak/Hickory,15,1690645,3797
18157,Oak/Hickory,16,1690645,3797
18159,Oak/Hickory,16,1690645,3797
18160,Loblolly/Shortleaf Pine,16,375404,818
18163,Loblolly/Shortleaf Pine,152,375404,818
18163,Oak/Hickory,139,1690645,3797
18164,Oak/Hickory,215,1690645,3797
18165,Oak/Hickory,46,1690645,3797
18166,Oak/Hickory,15,1690645,3797
18167,Oak/Hickory,16,1690645,3797
18168,Oak/Hickory,61,1690645,3797
18169,Oak/Hickory,30,1690645,3797
18174,Loblolly/Shortleaf Pine,31,375404,818
18174,Oak/Hickory,47,1690645,3797
18175,Oak/Hickory,15,1690645,3797
18177,Oak/Hickory,138,1690645,3797
18177,Oak/Gum/Cypress,16,57335,221
18179,Loblolly/Shortleaf Pine,15,375404,818
18179,Oak/Pine,47,95892,352
18179,Oak/Hickory,15,1690645,3797
18184,Oak/Hickory,16,1690645,3797
18186,Oak/Hickory,16,1690645,3797
18187,Oak/Hickory,398,1690645,3797
18188,Oak/Hickory,15,1690645,3797
18189,Oak/Hickory,15,1690645,3797
18191,Oak/Gum/Cypress,16,57335,221
18194,Oak/Hickory,251,1690645,3797
18195,Loblolly/Shortleaf Pine,30,375404,818
18195,Oak/Hickory,140,1690645,3797
18197,Loblolly/Shortleaf Pine,30,375404,818
18197,Oak/Hickory,16,1690645,3797
18198,Loblolly/Shortleaf Pine,137,375404,818
18198,Oak/Hickory,154,1690645,3797
18198,Elm/Ash/Cottonwood,16,18885,248
18200,Oak/Hickory,92,1690645,3797
18202,Oak/Hickory,16,1690645,3797
18203,Loblolly/Shortleaf Pine,123,375404,818
18203,Oak/Pine,245,95892,352
18203,Oak/Hickory,31,1690645,3797
18203,Oak/Gum/Cypress,16,57335,221
18207,Loblolly/Shortleaf Pine,15,375404,818
18208,Oak/Hickory,126,1690645,3797
18211,Oak/Hickory,15,1690645,3797
18213,Loblolly/Shortleaf Pine,93,375404,818
18214,Oak/Hickory,16,1690645,3797
18216,Oak/Hickory,15,1690645,3797
18218,Loblolly/Shortleaf Pine,62,375404,818
18219,Oak/Hickory,32,1690645,3797
18226,Oak/Hickory,454,1690645,3797
18226,Oak/Gum/Cypress,17,57335,221
18232,Oak/Hickory,292,1690645,3797
18233,Oak/Hickory,92,1690645,3797
18235,Oak/Hickory,30,1690645,3797
18236,Oak/Hickory,31,1690645,3797
18242,Oak/Hickory,16,1690645,3797
18243,Loblolly/Shortleaf Pine,47,375404,818
18243,Oak/Hickory,31,1690645,3797
18244,Oak/Gum/Cypress,15,57335,221
18245,Oak/Hickory,15,1690645,3797
18248,Loblolly/Shortleaf Pine,15,375404,818
18248,Oak/Gum/Cypress,16,57335,221
18254,Loblolly/Shortleaf Pine,108,375404,818
18254,Oak/Hickory,15,1690645,3797
18256,Oak/Hickory,15,1690645,3797
18258,Loblolly/Shortleaf Pine,91,375404,818
18258,Oak/Pine,47,95892,352
18262,Loblolly/Shortleaf Pine,187,375404,818
18262,Oak/Hickory,79,1690645,3797
18265,Loblolly/Shortleaf Pine,16,375404,818
18267,Oak/Hickory,16,1690645,3797
18268,Loblolly/Shortleaf Pine,30,375404,818
18268,Oak/Hickory,63,1690645,3797
18270,Oak/Hickory,33,1690645,3797
18274,Loblolly/Shortleaf Pine,16,375404,818
18274,Oak/Hickory,15,1690645,3797
18275,Loblolly/Shortleaf Pine,31,375404,818
18280,Oak/Hickory,15,1690645,3797
18281,Oak/Hickory,93,1690645,3797
18283,Oak/Hickory,15,1690645,3797
18285,Oak/Hickory,16,1690645,3797
18285,Elm/Ash/Cottonwood,33,18885,248
18286,Loblolly/Shortleaf Pine,15,375404,818
18288,Oak/Hickory,45,1690645,3797
18291,Loblolly/Shortleaf Pine,16,375404,818
18291,Oak/Gum/Cypress,16,57335,221
18292,Loblolly/Shortleaf Pine,15,375404,818
18292,Oak/Hickory,15,1690645,3797
18293,Oak/Hickory,15,1690645,3797
18296,Oak/Hickory,17,1690645,3797
18298,Oak/Hickory,77,1690645,3797
18300,Oak/Hickory,31,1690645,3797
18301,Loblolly/Shortleaf Pine,31,375404,818
18302,Oak/Gum/Cypress,17,57335,221
18305,Loblolly/Shortleaf Pine,46,375404,818
18305,Oak/Hickory,94,1690645,3797
18307,Oak/Hickory,15,1690645,3797
18308,Loblolly/Shortleaf Pine,32,375404,818
18308,Oak/Hickory,523,1690645,3797
18312,Oak/Hickory,31,1690645,3797
18313,Loblolly/Shortleaf Pine,5881,375404,818
18313,Oak/Pine,1872,95892,352
18313,Oak/Hickory,66185,1690645,3797
18313,Oak/Gum/Cypress,309,57335,221
18313,Elm/Ash/Cottonwood,546,18885,248
18315,Oak/Hickory,15,1690645,3797
18316,Oak/Pine,15,95892,352
18316,Oak/Hickory,32,1690645,3797
18317,Loblolly/Shortleaf Pine,31,375404,818
18317,Oak/Hickory,78,1690645,3797
18319,Oak/Hickory,46,1690645,3797
18325,Oak/Hickory,92,1690645,3797
18325,Oak/Gum/Cypress,16,57335,221
18326,Oak/Hickory,16,1690645,3797
18327,Loblolly/Shortleaf Pine,15,375404,818
18328,Oak/Pine,30,95892,352
18332,Loblolly/Shortleaf Pine,569,375404,818
18332,Oak/Pine,16,95892,352
18341,Loblolly/Shortleaf Pine,63,375404,818
18342,Loblolly/Shortleaf Pine,1476,375404,818
18342,Oak/Hickory,98,1690645,3797
18342,Oak/Gum/Cypress,15,57335,221
18344,Oak/Hickory,16,1690645,3797
18345,Loblolly/Shortleaf Pine,45,375404,818
18345,Oak/Hickory,576,1690645,3797
18348,Oak/Hickory,16,1690645,3797
18349,Loblolly/Shortleaf Pine,94,375404,818
18349,Oak/Hickory,341,1690645,3797
18354,Loblolly/Shortleaf Pine,16,375404,818
18356,Oak/Hickory,15,1690645,3797
18358,Oak/Hickory,15,1690645,3797
18361,Oak/Pine,15,95892,352
18361,Oak/Hickory,940,1690645,3797
18361,Oak/Gum/Cypress,16,57335,221
18364,Loblolly/Shortleaf Pine,15,375404,818
18366,Oak/Hickory,16,1690645,3797
18367,Oak/Hickory,15,1690645,3797
18369,Oak/Hickory,15,1690645,3797
18375,Oak/Gum/Cypress,15,57335,221
18380,Loblolly/Shortleaf Pine,15,375404,818
18380,Oak/Hickory,16,1690645,3797
18381,Oak/Hickory,46,1690645,3797
18383,Oak/Hickory,107,1690645,3797
18384,Loblolly/Shortleaf Pine,16,375404,818
18385,Loblolly/Shortleaf Pine,340,375404,818
18385,Oak/Pine,61,95892,352
18385,Oak/Hickory,107,1690645,3797
18385,Oak/Gum/Cypress,61,57335,221
18386,Loblolly/Shortleaf Pine,31,375404,818
18386,Oak/Hickory,46,1690645,3797
18389,Oak/Hickory,107,1690645,3797
18390,Oak/Hickory,15,1690645,3797
18391,Oak/Hickory,45,1690645,3797
18392,Loblolly/Shortleaf Pine,61,375404,818
18393,Oak/Hickory,15,1690645,3797
18394,Loblolly/Shortleaf Pine,16,375404,818
18394,Oak/Hickory,31,1690645,3797
18401,Loblolly/Shortleaf Pine,31,375404,818
18401,Oak/Hickory,62,1690645,3797
18403,Oak/Hickory,17,1690645,3797
18404,Oak/Hickory,15,1690645,3797
18415,Loblolly/Shortleaf Pine,15,375404,818
18416,Loblolly/Shortleaf Pine,15,375404,818
18419,Loblolly/Shortleaf Pine,170,375404,818
18419,Oak/Pine,45,95892,352
18419,Oak/Hickory,31,1690645,3797
18419,Elm/Ash/Cottonwood,16,18885,248
18421,Oak/Hickory,671,1690645,3797
18421,Oak/Gum/Cypress,31,57335,221
18422,Oak/Hickory,15,1690645,3797
18428,Oak/Hickory,16,1690645,3797
18432,Loblolly/Shortleaf Pine,32,375404,818
18432,Oak/Pine,16,95892,352
18432,Oak/Hickory,16,1690645,3797
18433,Oak/Hickory,16,1690645,3797
18437,Oak/Hickory,185,1690645,3797
18438,Loblolly/Shortleaf Pine,215,375404,818
18438,Oak/Pine,16,95892,352
18443,Oak/Hickory,31,1690645,3797
18444,Loblolly/Shortleaf Pine,494,375404,818
18444,Oak/Hickory,153,1690645,3797
18444,Oak/Gum/Cypress,15,57335,221
18446,Loblolly/Shortleaf Pine,107,375404,818
18446,Oak/Pine,47,95892,352
18447,Oak/Hickory,15,1690645,3797
18452,Oak/Hickory,16,1690645,3797
18453,Loblolly/Shortleaf Pine,398,375404,818
18453,Oak/Pine,30,95892,352
18453,Oak/Hickory,47,1690645,3797
18453,Oak/Gum/Cypress,34,57335,221
18455,Oak/Hickory,46,1690645,3797
18457,Oak/Hickory,61,1690645,3797
18460,Loblolly/Shortleaf Pine,231,375404,818
18460,Oak/Hickory,446,1690645,3797
18461,Oak/Hickory,15,1690645,3797
18465,Loblolly/Shortleaf Pine,91,375404,818
18465,Oak/Hickory,170,1690645,3797
18466,Elm/Ash/Cottonwood,16,18885,248
18467,Loblolly/Shortleaf Pine,62,375404,818
18469,Oak/Hickory,15,1690645,3797
18470,Oak/Hickory,15,1690645,3797
18470,Elm/Ash/Cottonwood,15,18885,248
18471,Oak/Hickory,30,1690645,3797
18472,Loblolly/Shortleaf Pine,62,375404,818
18473,Oak/Hickory,15,1690645,3797
18480,Oak/Hickory,16,1690645,3797
18482,Loblolly/Shortleaf Pine,47,375404,818
18487,Oak/Hickory,15,1690645,3797
18494,Loblolly/Shortleaf Pine,31,375404,818
18495,Loblolly/Shortleaf Pine,61,375404,818
18495,Oak/Pine,31,95892,352
18497,Oak/Hickory,16,1690645,3797
18498,Loblolly/Shortleaf Pine,16,375404,818
18500,Oak/Hickory,15,1690645,3797
18502,Loblolly/Shortleaf Pine,15,375404,818
18502,Oak/Hickory,80,1690645,3797
18504,Oak/Hickory,16,1690645,3797
18506,Loblolly/Shortleaf Pine,16,375404,818
18506,Oak/Hickory,15,1690645,3797
18508,Loblolly/Shortleaf Pine,45,375404,818
18508,Oak/Hickory,90,1690645,3797
18510,Oak/Pine,16,95892,352
18517,Loblolly/Shortleaf Pine,92,375404,818
18519,Oak/Hickory,15,1690645,3797
18522,Oak/Hickory,16,1690645,3797
18524,Oak/Hickory,16,1690645,3797
18525,Loblolly/Shortleaf Pine,15,375404,818
18527,Loblolly/Shortleaf Pine,417,375404,818
18527,Oak/Pine,15,95892,352
18527,Oak/Hickory,278,1690645,3797
18527,Oak/Gum/Cypress,15,57335,221
18528,Oak/Hickory,15,1690645,3797
18529,Loblolly/Shortleaf Pine,136,375404,818
18529,Oak/Pine,15,95892,352
18529,Oak/Hickory,123,1690645,3797
18534,Oak/Pine,31,95892,352
18535,Loblolly/Shortleaf Pine,31,375404,818
18536,Loblolly/Shortleaf Pine,44,375404,818
18536,Oak/Hickory,15,1690645,3797
18542,Oak/Hickory,16,1690645,3797
18545,Oak/Hickory,48,1690645,3797
18545,Oak/Gum/Cypress,32,57335,221
18546,Oak/Hickory,15,1690645,3797
18547,Loblolly/Shortleaf Pine,48,375404,818
18547,Oak/Hickory,16,1690645,3797
18551,Oak/Hickory,62,1690645,3797
18552,Loblolly/Shortleaf Pine,132,375404,818
18552,Oak/Pine,60,95892,352
18557,Loblolly/Shortleaf Pine,232,375404,818
18557,Oak/Hickory,16,1690645,3797
18561,Loblolly/Shortleaf Pine,15,375404,818
18562,Oak/Pine,33,95892,352
18563,Oak/Hickory,15,1690645,3797
18564,Oak/Hickory,16,1690645,3797
18566,Loblolly/Shortleaf Pine,15,375404,818
18571,Oak/Hickory,16,1690645,3797
18572,Loblolly/Shortleaf Pine,711,375404,818
18572,Oak/Pine,75,95892,352
18572,Oak/Hickory,787,1690645,3797
18572,Oak/Gum/Cypress,46,57335,221
18574,Oak/Hickory,16,1690645,3797
18576,Loblolly/Shortleaf Pine,15,375404,818
18581,Loblolly/Shortleaf Pine,16,375404,818
18581,Oak/Hickory,46,1690645,3797
18582,Loblolly/Shortleaf Pine,31,375404,818
18583,Oak/Pine,16,95892,352
18585,Oak/Hickory,16,1690645,3797
18587,Oak/Hickory,16,1690645,3797
18588,Loblolly/Shortleaf Pine,16,375404,818
18588,Oak/Pine,15,95892,352
18593,Oak/Hickory,47,1690645,3797
18595,Oak/Hickory,31,1690645,3797
18598,Loblolly/Shortleaf Pine,30,375404,818
18598,Oak/Hickory,46,1690645,3797
18599,Oak/Hickory,15,1690645,3797
18600,Oak/Hickory,76,1690645,3797
18601,Oak/Hickory,61,1690645,3797
18602,Oak/Pine,15,95892,352
18608,Loblolly/Shortleaf Pine,31,375404,818
18610,Oak/Hickory,17,1690645,3797
18619,Loblolly/Shortleaf Pine,16,375404,818
18620,Loblolly/Shortleaf Pine,46,375404,818
18622,Oak/Pine,15,95892,352
18622,Oak/Hickory,61,1690645,3797
18622,Oak/Gum/Cypress,16,57335,221
18622,Elm/Ash/Cottonwood,15,18885,248
18623,Oak/Hickory,46,1690645,3797
18624,Loblolly/Shortleaf Pine,15,375404,818
18625,Loblolly/Shortleaf Pine,16,375404,818
18625,Oak/Hickory,75,1690645,3797
18627,Oak/Hickory,15,1690645,3797
18630,Oak/Pine,15,95892,352
18630,Oak/Hickory,17,1690645,3797
18632,Loblolly/Shortleaf Pine,123,375404,818
18632,Oak/Hickory,61,1690645,3797
18633,Loblolly/Shortleaf Pine,15,375404,818
18633,Oak/Hickory,320,1690645,3797
18639,Oak/Hickory,15,1690645,3797
18640,Oak/Hickory,15,1690645,3797
